date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2016-02-01,00R,"NHS BLACKPOOL CCG",25924,121121.88,0,0
2016-02-01,15D,"NHS EAST BERKSHIRE CCG",26017,130914.51,0,0
2016-02-01,05C,"NHS DUDLEY CCG",26525,97024.71,0,0
2016-02-01,05N,"NHS SHROPSHIRE CCG",27025,126115.06,0,0
2016-02-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",27067,123018.05,0,0
2016-02-01,04C,"NHS LEICESTER CITY CCG",27925,105162.52,0,0
2016-02-01,09D,"NHS BRIGHTON AND HOVE CCG",28851,128147.97,0,0
2016-02-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",28930,117452.48,0,0
2016-02-01,99C,"NHS NORTH TYNESIDE CCG",29126,102290.28,0,0
2016-02-01,07K,"NHS WEST SUFFOLK CCG",30444,123664.65,0,0
2016-02-01,00T,"NHS BOLTON CCG",30518,147596.14,0,0
2016-02-01,03Q,"NHS VALE OF YORK CCG",30762,105038.59,0,0
2016-02-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",31195,133105.43,0,0
2016-02-01,03L,"NHS ROTHERHAM CCG",31241,116824.8,0,0
2016-02-01,05W,"NHS STOKE ON TRENT CCG",31589,118941.36,0,0
2016-02-01,03F,"NHS HULL CCG",32166,102666.38,0,0
2016-02-01,02H,"NHS WIGAN BOROUGH CCG",33951,169999.26,0,0
2016-02-01,01G,"NHS SALFORD CCG",34280,160933.56,0,0
2016-02-01,01W,"NHS STOCKPORT CCG",34465,151540.38,0,0
2016-02-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",34869,119135.54,0,0
2016-02-01,04V,"NHS WEST LEICESTERSHIRE CCG",34901,141707.92,0,0
2016-02-01,14Y,"NHS BUCKINGHAMSHIRE CCG",35552,193432.14,0,0
2016-02-01,02X,"NHS DONCASTER CCG",36036,147366.41,0,0
2016-02-01,15A,"NHS BERKSHIRE WEST CCG",36241,192297.38,0,0
2016-02-01,02P,"NHS BARNSLEY CCG",36635,130485.01,0,0
2016-02-01,06N,"NHS HERTS VALLEYS CCG",36721,160844.93,0,0
2016-02-01,01H,"NHS NORTH CUMBRIA CCG",36741,145620.05,0,0
2016-02-01,05A,"NHS COVENTRY AND RUGBY CCG",37045,123350.81,0,0
2016-02-01,01K,"NHS MORECAMBE BAY CCG",37169,196826.99,0,0
2016-02-01,06F,"NHS BEDFORDSHIRE CCG",37215,121561.52,0,0
2016-02-01,03R,"NHS WAKEFIELD CCG",38268,158707.17,0,0
2016-02-01,01A,"NHS EAST LANCASHIRE CCG",38299,171842.84,0,0
2016-02-01,06Q,"NHS MID ESSEX CCG",38918,134724.27,0,0
2016-02-01,12F,"NHS WIRRAL CCG",39624,130567.54,0,0
2016-02-01,00L,"NHS NORTHUMBERLAND CCG",39973,152122.06,0,0
2016-02-01,42D,"NHS NORTH YORKSHIRE CCG",41462,155799.81,0,0
2016-02-01,06T,"NHS NORTH EAST ESSEX CCG",41662,188308.49,0,0
2016-02-01,00P,"NHS SUNDERLAND CCG",42626,133048.6,0,0
2016-02-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",43062,179443.95,0,0
2016-02-01,11A,"NHS WEST HAMPSHIRE CCG",48130,244460.76,0,0
2016-02-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",48644,207357.3,0,0
2016-02-01,11X,"NHS SOMERSET CCG",53368,194105.07,0,0
2016-02-01,97R,"NHS EAST SUSSEX CCG",54216,233904.66,0,0
2016-02-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",56644,241259.74,0,0
2016-02-01,10Q,"NHS OXFORDSHIRE CCG",57063,341729.67,0,0
2016-02-01,99A,"NHS LIVERPOOL CCG",58994,222891.65,0,0
2016-02-01,14L,"NHS MANCHESTER CCG",60351,263529.64,0,0
2016-02-01,03N,"NHS SHEFFIELD CCG",62821,264185.65,0,0
2016-02-01,11M,"NHS GLOUCESTERSHIRE CCG",63095,235199.77,0,0
2016-02-01,92A,"NHS SURREY HEARTLANDS CCG",63287,325645.42,0,0
2016-02-01,11N,"NHS KERNOW CCG",64390,271227.59,0,0
2016-02-01,70F,"NHS WEST SUSSEX CCG",70136,372607.13,0,0
2016-02-01,13T,"NHS NEWCASTLE GATESHEAD CCG",71064,275042.99,0,0
2016-02-01,11J,"NHS DORSET CCG",71521,346153.66,0,0
2016-02-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",72553,280353.91,0,0
2016-02-01,93C,"NHS NORTH CENTRAL LONDON CCG",73824,337409.11,0,0
2016-02-01,27D,"NHS CHESHIRE CCG",74948,351561.4,0,0
2016-02-01,15F,"NHS LEEDS CCG",75928,293813.8,0,0
2016-02-01,78H,"NHS NORTHAMPTONSHIRE CCG",77367,242030.41,0,0
2016-02-01,84H,"NHS COUNTY DURHAM CCG",82174,310402.56,0,0
2016-02-01,36L,"NHS SOUTH WEST LONDON CCG",83555,319452.69,0,0
2016-02-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",84910,329639.4,0,0
2016-02-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",86263,361144.12,0,0
2016-02-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",86727,306924.89,0,0
2016-02-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",87905,251178.47,0,0
2016-02-01,16C,"NHS TEES VALLEY CCG",90032,327348.95,0,0
2016-02-01,72Q,"NHS SOUTH EAST LONDON CCG",93280,446499.1,0,0
2016-02-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",93828,492289.69,0,0
2016-02-01,71E,"NHS LINCOLNSHIRE CCG",95754,399769.17,0,0
2016-02-01,15M,"NHS DERBY AND DERBYSHIRE CCG",98418,425138.94,0,0
2016-02-01,15N,"NHS DEVON CCG",121861,481321.39,0,0
2016-02-01,26A,"NHS NORFOLK AND WAVENEY CCG",130047,501748.29,0,0
2016-02-01,91Q,"NHS KENT AND MEDWAY CCG",156102,711412.19,0,0
2016-03-01,02D,"NHS VALE ROYAL CCG",1,0.78,0,0
2016-03-01,10C,"NHS SURREY HEATH CCG",6769,34091.03,0,0
2016-03-01,02G,"NHS WEST LANCASHIRE CCG",10153,43381.77,0,0
2016-03-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",10298,42529.07,0,0
2016-03-01,08Y,"NHS WEST LONDON CCG",10553,55379.08,0,0
2016-03-01,08E,"NHS HARROW CCG",10766,61429.95,0,0
2016-03-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",10845,50855.02,0,0
2016-03-01,07L,"NHS BARKING AND DAGENHAM CCG",12076,38068.81,0,0
2016-03-01,06P,"NHS LUTON CCG",12113,49525.92,0,0
2016-03-01,08N,"NHS REDBRIDGE CCG",12237,53278.22,0,0
2016-03-01,05D,"NHS EAST STAFFORDSHIRE CCG",12443,46101.7,0,0
2016-03-01,07T,"NHS CITY AND HACKNEY CCG",12521,54461.49,0,0
2016-03-01,04Y,"NHS CANNOCK CHASE CCG",12622,42602.91,0,0
2016-03-01,08W,"NHS WALTHAM FOREST CCG",12863,55632.74,0,0
2016-03-01,05V,"NHS STAFFORD AND SURROUNDS CCG",13017,45202.04,0,0
2016-03-01,01V,"NHS SOUTHPORT AND FORMBY CCG",13587,62303.33,0,0
2016-03-01,07G,"NHS THURROCK CCG",13890,47604.4,0,0
2016-03-01,02Q,"NHS BASSETLAW CCG",14286,43941.61,0,0
2016-03-01,07P,"NHS BRENT CCG",14289,54924.93,0,0
2016-03-01,07Y,"NHS HOUNSLOW CCG",14435,58711.47,0,0
2016-03-01,01F,"NHS HALTON CCG",15025,61872.27,0,0
2016-03-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",15309,62635.06,0,0
2016-03-01,05X,"NHS TELFORD AND WREKIN CCG",15413,74203.98,0,0
2016-03-01,99G,"NHS SOUTHEND CCG",15976,72998.18,0,0
2016-03-01,10L,"NHS ISLE OF WIGHT CCG",16280,89993.66,0,0
2016-03-01,08M,"NHS NEWHAM CCG",16326,63039.77,0,0
2016-03-01,08G,"NHS HILLINGDON CCG",16596,68814.83,0,0
2016-03-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",16675,75504.1,0,0
2016-03-01,07W,"NHS EALING CCG",17390,87683.91,0,0
2016-03-01,08F,"NHS HAVERING CCG",17559,64220.51,0,0
2016-03-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",17760,63471.12,0,0
2016-03-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",18052,54755.56,0,0
2016-03-01,03J,"NHS NORTH KIRKLEES CCG",18154,71260.6,0,0
2016-03-01,01T,"NHS SOUTH SEFTON CCG",18352,73814.31,0,0
2016-03-01,04F,"NHS MILTON KEYNES CCG",18748,70521.72,0,0
2016-03-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",18826,81937.01,0,0
2016-03-01,05H,"NHS WARWICKSHIRE NORTH CCG",18886,64255.39,0,0
2016-03-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",18924,63052.07,0,0
2016-03-01,10K,"NHS FAREHAM AND GOSPORT CCG",19500,76330.03,0,0
2016-03-01,03K,"NHS NORTH LINCOLNSHIRE CCG",19797,69185.39,0,0
2016-03-01,06A,"NHS WOLVERHAMPTON CCG",19978,69991.88,0,0
2016-03-01,00V,"NHS BURY CCG",20369,101785.65,0,0
2016-03-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",20381,85616.03,0,0
2016-03-01,02E,"NHS WARRINGTON CCG",20411,79294.23,0,0
2016-03-01,01E,"NHS GREATER PRESTON CCG",21032,78745.73,0,0
2016-03-01,08V,"NHS TOWER HAMLETS CCG",21681,67118.93,0,0
2016-03-01,99E,"NHS BASILDON AND BRENTWOOD CCG",21827,89225.01,0,0
2016-03-01,03A,"NHS GREATER HUDDERSFIELD CCG",21986,91307.43,0,0
2016-03-01,02T,"NHS CALDERDALE CCG",22004,83550.07,0,0
2016-03-01,00N,"NHS SOUTH TYNESIDE CCG",22632,75797.17,0,0
2016-03-01,10R,"NHS PORTSMOUTH CCG",22919,94427.3,0,0
2016-03-01,01J,"NHS KNOWSLEY CCG",22956,79991.73,0,0
2016-03-01,05Y,"NHS WALSALL CCG",23304,85382.33,0,0
2016-03-01,02M,"NHS FYLDE AND WYRE CCG",23342,120252.06,0,0
2016-03-01,05G,"NHS NORTH STAFFORDSHIRE CCG",23449,117407.43,0,0
2016-03-01,10J,"NHS NORTH HAMPSHIRE CCG",23718,110371.12,0,0
2016-03-01,10X,"NHS SOUTHAMPTON CCG",23742,125011.01,0,0
2016-03-01,05R,"NHS SOUTH WARWICKSHIRE CCG",24114,90912.89,0,0
2016-03-01,02A,"NHS TRAFFORD CCG",25284,151843.38,0,0
2016-03-01,00Y,"NHS OLDHAM CCG",25317,122071.36,0,0
2016-03-01,00R,"NHS BLACKPOOL CCG",25443,112079.56,0,0
2016-03-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",26197,140658.77,0,0
2016-03-01,07H,"NHS WEST ESSEX CCG",26937,100651.31,0,0
2016-03-01,01X,"NHS ST HELENS CCG",27025,137714.32,0,0
2016-03-01,05C,"NHS DUDLEY CCG",27043,102528.23,0,0
2016-03-01,15D,"NHS EAST BERKSHIRE CCG",27923,133066.28,0,0
2016-03-01,05N,"NHS SHROPSHIRE CCG",28092,122904.64,0,0
2016-03-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",28211,122790.6,0,0
2016-03-01,04C,"NHS LEICESTER CITY CCG",29747,107108.48,0,0
2016-03-01,09D,"NHS BRIGHTON AND HOVE CCG",30095,131873.39,0,0
2016-03-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",30221,125210.15,0,0
2016-03-01,99C,"NHS NORTH TYNESIDE CCG",31216,99575.9,0,0
2016-03-01,00T,"NHS BOLTON CCG",32016,151469.98,0,0
2016-03-01,07K,"NHS WEST SUFFOLK CCG",32112,125067.71,0,0
2016-03-01,03L,"NHS ROTHERHAM CCG",32376,115793.55,0,0
2016-03-01,03Q,"NHS VALE OF YORK CCG",32793,111640.2,0,0
2016-03-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",33232,131382.47,0,0
2016-03-01,05W,"NHS STOKE ON TRENT CCG",33675,130178.76,0,0
2016-03-01,03F,"NHS HULL CCG",34438,106593.03,0,0
2016-03-01,01W,"NHS STOCKPORT CCG",35917,151461.85,0,0
2016-03-01,02H,"NHS WIGAN BOROUGH CCG",35963,169748.62,0,0
2016-03-01,15A,"NHS BERKSHIRE WEST CCG",36390,177313.98,0,0
2016-03-01,01G,"NHS SALFORD CCG",36469,161196.22,0,0
2016-03-01,04V,"NHS WEST LEICESTERSHIRE CCG",36572,146024.7,0,0
2016-03-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",37024,125004.54,0,0
2016-03-01,14Y,"NHS BUCKINGHAMSHIRE CCG",37057,188955.56,0,0
2016-03-01,02X,"NHS DONCASTER CCG",38260,142998.62,0,0
2016-03-01,01K,"NHS MORECAMBE BAY CCG",38318,188102.02,0,0
2016-03-01,02P,"NHS BARNSLEY CCG",38376,126546.6,0,0
2016-03-01,06N,"NHS HERTS VALLEYS CCG",38603,176201.02,0,0
2016-03-01,06F,"NHS BEDFORDSHIRE CCG",38688,123738.68,0,0
2016-03-01,05A,"NHS COVENTRY AND RUGBY CCG",38768,126206.43,0,0
2016-03-01,01H,"NHS NORTH CUMBRIA CCG",39752,151232.61,0,0
2016-03-01,03R,"NHS WAKEFIELD CCG",40716,158921.24,0,0
2016-03-01,01A,"NHS EAST LANCASHIRE CCG",41155,181582.04,0,0
2016-03-01,06Q,"NHS MID ESSEX CCG",41645,143677.57,0,0
2016-03-01,12F,"NHS WIRRAL CCG",42333,134400.31,0,0
2016-03-01,42D,"NHS NORTH YORKSHIRE CCG",43742,167181.84,0,0
2016-03-01,00L,"NHS NORTHUMBERLAND CCG",43888,156018.1,0,0
2016-03-01,06T,"NHS NORTH EAST ESSEX CCG",44584,197548.68,0,0
2016-03-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",44650,175253.53,0,0
2016-03-01,00P,"NHS SUNDERLAND CCG",45724,134769.71,0,0
2016-03-01,11A,"NHS WEST HAMPSHIRE CCG",49805,239402.46,0,0
2016-03-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",51491,213011.01,0,0
2016-03-01,11X,"NHS SOMERSET CCG",54932,196960.52,0,0
2016-03-01,97R,"NHS EAST SUSSEX CCG",56212,239450.93,0,0
2016-03-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",58072,237180.65,0,0
2016-03-01,10Q,"NHS OXFORDSHIRE CCG",60185,332657.89,0,0
2016-03-01,14L,"NHS MANCHESTER CCG",62745,262806.6,0,0
2016-03-01,99A,"NHS LIVERPOOL CCG",63832,230485.02,0,0
2016-03-01,11M,"NHS GLOUCESTERSHIRE CCG",64354,238498.05,0,0
2016-03-01,92A,"NHS SURREY HEARTLANDS CCG",64872,340705.4,0,0
2016-03-01,03N,"NHS SHEFFIELD CCG",65189,248469.51,0,0
2016-03-01,11N,"NHS KERNOW CCG",69087,285452.03,0,0
2016-03-01,70F,"NHS WEST SUSSEX CCG",73186,369741.4,0,0
2016-03-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",73574,284578.95,0,0
2016-03-01,13T,"NHS NEWCASTLE GATESHEAD CCG",73788,265605.02,0,0
2016-03-01,11J,"NHS DORSET CCG",74824,344274.01,0,0
2016-03-01,93C,"NHS NORTH CENTRAL LONDON CCG",77910,356446.52,0,0
2016-03-01,15F,"NHS LEEDS CCG",78693,289334.16,0,0
2016-03-01,27D,"NHS CHESHIRE CCG",79495,360927.51,0,0
2016-03-01,78H,"NHS NORTHAMPTONSHIRE CCG",81965,238948.88,0,0
2016-03-01,36L,"NHS SOUTH WEST LONDON CCG",86353,330041.11,0,0
2016-03-01,84H,"NHS COUNTY DURHAM CCG",88036,299204.43,0,0
2016-03-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",88224,340179.78,0,0
2016-03-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",89451,367536.19,0,0
2016-03-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",91223,319189.88,0,0
2016-03-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",92982,262923.58,0,0
2016-03-01,16C,"NHS TEES VALLEY CCG",94259,324752.33,0,0
2016-03-01,72Q,"NHS SOUTH EAST LONDON CCG",97917,462441.76,0,0
2016-03-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",98757,502558.53,0,0
2016-03-01,71E,"NHS LINCOLNSHIRE CCG",101262,401842.5,0,0
2016-03-01,15M,"NHS DERBY AND DERBYSHIRE CCG",105069,445375.15,0,0
2016-03-01,15N,"NHS DEVON CCG",129937,499768.18,0,0
2016-03-01,26A,"NHS NORFOLK AND WAVENEY CCG",137177,525085.82,0,0
2016-03-01,91Q,"NHS KENT AND MEDWAY CCG",162575,734932.14,0,0
2016-04-01,02D,"NHS VALE ROYAL CCG",2,1.1,0,0
2016-04-01,10C,"NHS SURREY HEATH CCG",6512,30433.08,0,0
2016-04-01,08Y,"NHS WEST LONDON CCG",10488,53261.38,0,0
2016-04-01,02G,"NHS WEST LANCASHIRE CCG",10543,42649.38,0,0
2016-04-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",10663,45630.91,0,0
2016-04-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",10687,46359.41,0,0
2016-04-01,08E,"NHS HARROW CCG",11602,58593.24,0,0
2016-04-01,06P,"NHS LUTON CCG",12005,49779.48,0,0
2016-04-01,08N,"NHS REDBRIDGE CCG",12184,50100.2,0,0
2016-04-01,04Y,"NHS CANNOCK CHASE CCG",12330,38986.14,0,0
2016-04-01,05D,"NHS EAST STAFFORDSHIRE CCG",12463,42488.87,0,0
2016-04-01,08W,"NHS WALTHAM FOREST CCG",12761,54090.67,0,0
2016-04-01,07T,"NHS CITY AND HACKNEY CCG",12829,50068.95,0,0
2016-04-01,07L,"NHS BARKING AND DAGENHAM CCG",13113,38843.87,0,0
2016-04-01,05V,"NHS STAFFORD AND SURROUNDS CCG",13210,45092.73,0,0
2016-04-01,01V,"NHS SOUTHPORT AND FORMBY CCG",13817,58988.35,0,0
2016-04-01,07P,"NHS BRENT CCG",13873,50974.66,0,0
2016-04-01,02Q,"NHS BASSETLAW CCG",14009,42905.34,0,0
2016-04-01,07G,"NHS THURROCK CCG",14029,43489.75,0,0
2016-04-01,01F,"NHS HALTON CCG",14975,54127.41,0,0
2016-04-01,07Y,"NHS HOUNSLOW CCG",15428,59154.54,0,0
2016-04-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",15770,62453.79,0,0
2016-04-01,05X,"NHS TELFORD AND WREKIN CCG",16184,76850.37,0,0
2016-04-01,99G,"NHS SOUTHEND CCG",16517,68187.02,0,0
2016-04-01,08G,"NHS HILLINGDON CCG",16540,62300.19,0,0
2016-04-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",16845,68524.11,0,0
2016-04-01,10L,"NHS ISLE OF WIGHT CCG",17042,90362.38,0,0
2016-04-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",17283,64858.83,0,0
2016-04-01,08M,"NHS NEWHAM CCG",17468,64933.99,0,0
2016-04-01,07W,"NHS EALING CCG",17522,86630.78,0,0
2016-04-01,08F,"NHS HAVERING CCG",17866,65755.16,0,0
2016-04-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",17893,56437.65,0,0
2016-04-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",18589,77793.38,0,0
2016-04-01,03J,"NHS NORTH KIRKLEES CCG",18628,71158.53,0,0
2016-04-01,01T,"NHS SOUTH SEFTON CCG",18915,70885.03,0,0
2016-04-01,05H,"NHS WARWICKSHIRE NORTH CCG",19459,61536.14,0,0
2016-04-01,04F,"NHS MILTON KEYNES CCG",19605,73477.56,0,0
2016-04-01,03K,"NHS NORTH LINCOLNSHIRE CCG",19855,65019.55,0,0
2016-04-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",20158,63393.6,0,0
2016-04-01,10K,"NHS FAREHAM AND GOSPORT CCG",20468,77126.71,0,0
2016-04-01,00V,"NHS BURY CCG",20722,97710.77,0,0
2016-04-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",20786,83770.02,0,0
2016-04-01,02E,"NHS WARRINGTON CCG",20948,70733.05,0,0
2016-04-01,06A,"NHS WOLVERHAMPTON CCG",21368,71852.67,0,0
2016-04-01,01E,"NHS GREATER PRESTON CCG",21545,79342.41,0,0
2016-04-01,08V,"NHS TOWER HAMLETS CCG",21834,64431.43,0,0
2016-04-01,99E,"NHS BASILDON AND BRENTWOOD CCG",22276,86573.06,0,0
2016-04-01,03A,"NHS GREATER HUDDERSFIELD CCG",22337,87325.85,0,0
2016-04-01,00N,"NHS SOUTH TYNESIDE CCG",22533,73834.53,0,0
2016-04-01,02M,"NHS FYLDE AND WYRE CCG",22667,109017.39,0,0
2016-04-01,10R,"NHS PORTSMOUTH CCG",23494,94316.65,0,0
2016-04-01,01J,"NHS KNOWSLEY CCG",23517,74202.2,0,0
2016-04-01,10J,"NHS NORTH HAMPSHIRE CCG",23860,102153.49,0,0
2016-04-01,05G,"NHS NORTH STAFFORDSHIRE CCG",23966,107939.43,0,0
2016-04-01,05Y,"NHS WALSALL CCG",24040,83142.34,0,0
2016-04-01,02T,"NHS CALDERDALE CCG",24395,91131.78,0,0
2016-04-01,05R,"NHS SOUTH WARWICKSHIRE CCG",24644,89808.07,0,0
2016-04-01,10X,"NHS SOUTHAMPTON CCG",25246,123070.68,0,0
2016-04-01,02A,"NHS TRAFFORD CCG",25641,158229.04,0,0
2016-04-01,00Y,"NHS OLDHAM CCG",26016,113879.63,0,0
2016-04-01,01X,"NHS ST HELENS CCG",26801,120959.55,0,0
2016-04-01,07H,"NHS WEST ESSEX CCG",26822,98160.93,0,0
2016-04-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",26930,128220.97,0,0
2016-04-01,00R,"NHS BLACKPOOL CCG",27339,111886.91,0,0
2016-04-01,15D,"NHS EAST BERKSHIRE CCG",27712,128064.83,0,0
2016-04-01,05C,"NHS DUDLEY CCG",27844,100223.88,0,0
2016-04-01,05N,"NHS SHROPSHIRE CCG",28038,119811.53,0,0
2016-04-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",28671,118201.47,0,0
2016-04-01,09D,"NHS BRIGHTON AND HOVE CCG",30135,116566.08,0,0
2016-04-01,04C,"NHS LEICESTER CITY CCG",30394,102229.23,0,0
2016-04-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",30670,117029.86,0,0
2016-04-01,99C,"NHS NORTH TYNESIDE CCG",31464,94965.94,0,0
2016-04-01,00T,"NHS BOLTON CCG",32248,137808.94,0,0
2016-04-01,07K,"NHS WEST SUFFOLK CCG",32879,120771.08,0,0
2016-04-01,03Q,"NHS VALE OF YORK CCG",33029,107870.86,0,0
2016-04-01,03L,"NHS ROTHERHAM CCG",33159,108497.64,0,0
2016-04-01,05W,"NHS STOKE ON TRENT CCG",33477,117893.08,0,0
2016-04-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",34222,127285.19,0,0
2016-04-01,03F,"NHS HULL CCG",35414,98005.77,0,0
2016-04-01,01G,"NHS SALFORD CCG",35698,156526.88,0,0
2016-04-01,02H,"NHS WIGAN BOROUGH CCG",36598,170830.72,0,0
2016-04-01,04V,"NHS WEST LEICESTERSHIRE CCG",36685,132368.25,0,0
2016-04-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",36983,115609.47,0,0
2016-04-01,01W,"NHS STOCKPORT CCG",37250,149073.12,0,0
2016-04-01,14Y,"NHS BUCKINGHAMSHIRE CCG",38197,196629.87,0,0
2016-04-01,06F,"NHS BEDFORDSHIRE CCG",38859,117453.13,0,0
2016-04-01,02X,"NHS DONCASTER CCG",38945,136495.14,0,0
2016-04-01,15A,"NHS BERKSHIRE WEST CCG",38976,190143.22,0,0
2016-04-01,02P,"NHS BARNSLEY CCG",39118,127915.31,0,0
2016-04-01,06N,"NHS HERTS VALLEYS CCG",39283,168219.49,0,0
2016-04-01,05A,"NHS COVENTRY AND RUGBY CCG",39515,118636.22,0,0
2016-04-01,01K,"NHS MORECAMBE BAY CCG",39709,199291.12,0,0
2016-04-01,01H,"NHS NORTH CUMBRIA CCG",40181,140498.2,0,0
2016-04-01,03R,"NHS WAKEFIELD CCG",41234,157427.6,0,0
2016-04-01,01A,"NHS EAST LANCASHIRE CCG",41885,180641.71,0,0
2016-04-01,12F,"NHS WIRRAL CCG",42156,126844.35,0,0
2016-04-01,06Q,"NHS MID ESSEX CCG",42530,136104.68,0,0
2016-04-01,00L,"NHS NORTHUMBERLAND CCG",44060,144925.88,0,0
2016-04-01,42D,"NHS NORTH YORKSHIRE CCG",44409,157430.96,0,0
2016-04-01,06T,"NHS NORTH EAST ESSEX CCG",44912,181106.88,0,0
2016-04-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",45970,171866.55,0,0
2016-04-01,00P,"NHS SUNDERLAND CCG",47687,131790.3,0,0
2016-04-01,11A,"NHS WEST HAMPSHIRE CCG",51553,243180.77,0,0
2016-04-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",53311,215666.88,0,0
2016-04-01,11X,"NHS SOMERSET CCG",56479,191902.33,0,0
2016-04-01,97R,"NHS EAST SUSSEX CCG",57251,222011.3,0,0
2016-04-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",60543,225396.35,0,0
2016-04-01,10Q,"NHS OXFORDSHIRE CCG",60982,340114.76,0,0
2016-04-01,99A,"NHS LIVERPOOL CCG",62539,223165.14,0,0
2016-04-01,14L,"NHS MANCHESTER CCG",63681,244966.65,0,0
2016-04-01,03N,"NHS SHEFFIELD CCG",66827,246090.96,0,0
2016-04-01,92A,"NHS SURREY HEARTLANDS CCG",66871,335872.16,0,0
2016-04-01,11M,"NHS GLOUCESTERSHIRE CCG",68485,231024.95,0,0
2016-04-01,11N,"NHS KERNOW CCG",69678,267908.26,0,0
2016-04-01,13T,"NHS NEWCASTLE GATESHEAD CCG",73436,253763.71,0,0
2016-04-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",74322,262521.32,0,0
2016-04-01,70F,"NHS WEST SUSSEX CCG",75188,373027.82,0,0
2016-04-01,11J,"NHS DORSET CCG",76602,348337.26,0,0
2016-04-01,15F,"NHS LEEDS CCG",78453,279069.17,0,0
2016-04-01,93C,"NHS NORTH CENTRAL LONDON CCG",78622,338927.7,0,0
2016-04-01,27D,"NHS CHESHIRE CCG",79654,328176.24,0,0
2016-04-01,78H,"NHS NORTHAMPTONSHIRE CCG",84147,236880.15,0,0
2016-04-01,84H,"NHS COUNTY DURHAM CCG",88520,289675.6,0,0
2016-04-01,36L,"NHS SOUTH WEST LONDON CCG",88993,326418.15,0,0
2016-04-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",90890,326124.29,0,0
2016-04-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",93876,357944.18,0,0
